0,09.Sep
1,09.Sep
2,09.Sep
6,09.Sep
7,09.Sep
8,09.Sep
9,09.Sep
11,09.Sep
12,09.Sep
13,08.Aug
14,08.Aug
15,08.Aug
16,08.Aug
17,08.Aug
18,08.Aug
19,08.Aug
20,07.Jul
21,07.Jul
23,07.Jul
24,07.Jul
25,07.Jul
26,07.Jul
28,07.Jul
30,07.Jul
31,07.Jul
34,07.Jul
36,07.Jul
38,07.Jul
39,07.Jul
40,06.Jun
41,06.Jun
42,06.Jun
43,06.Jun
44,06.Jun
47,06.Jun
48,06.Jun
49,06.Jun
50,06.Jun
51,06.Jun
52,06.Jun
53,06.Jun
56,05.May
57,05.May
58,05.May
59,05.May
60,05.May
61,05.May
62,05.May
63,05.May
64,05.May
65,05.May
66,04.Apr
67,04.Apr
69,04.Apr
70,04.Apr
71,04.Apr
72,04.Apr
73,04.Apr
74,04.Apr
76,03.Mar
77,03.Mar
79,03.Mar
80,03.Mar
82,03.Mar
83,03.Mar
84,03.Mar
86,03.Mar
87,02.Feb
88,02.Feb
90,02.Feb
92,02.Feb
93,02.Feb
96,01.Jan
99,01.Jan
101,01.Jan
102,01.Jan
104,12.Dec
105,12.Dec
106,12.Dec
107,12.Dec
108,12.Dec
110,12.Dec
111,12.Dec
114,11Nov
115,11Nov
116,11Nov
117,11Nov
118,11Nov
119,11Nov
120,10.Oct
121,10.Oct
122,10.Oct
123,10.Oct
124,10.Oct
125,10.Oct
126,10.Oct
127,10.Oct
129,10.Oct
130,10.Oct
132,10.Oct
133,10.Oct
134,10.Oct
135,10.Oct
136,09.Sep
137,09.Sep
139,09.Sep
140,09.Sep
141,09.Sep
142,09.Sep
144,09.Sep
145,09.Sep
146,09.Sep
147,09.Sep
148,09.Sep
150,09.Sep
152,08.Aug
153,08.Aug
155,08.Aug
156,08.Aug
157,08.Aug
158,08.Aug
159,08.Aug
160,08.Aug
161,07.Jul
162,07.Jul
163,07.Jul
164,07.Jul
165,07.Jul
166,07.Jul
167,07.Jul
168,07.Jul
169,07.Jul
170,07.Jul
172,07.Jul
173,07.Jul
174,07.Jul
175,07.Jul
176,07.Jul
178,06.Jun
179,06.Jun
180,06.Jun
182,06.Jun
183,06.Jun
184,06.Jun
185,06.Jun
186,06.Jun
187,06.Jun
188,06.Jun
189,06.Jun
190,06.Jun
191,06.Jun
192,06.Jun
194,06.Jun
195,06.Jun
196,06.Jun
197,06.Jun
198,05.May
199,05.May
200,05.May
201,05.May
202,05.May
203,05.May
204,05.May
207,05.May
208,04.Apr
209,04.Apr
210,04.Apr
211,06.Jun
212,04.Apr
214,04.Apr
215,03.Mar
216,04.Apr
217,03.Mar
218,03.Mar
219,03.Mar
220,03.Mar
221,03.Mar
223,03.Mar
224,03.Mar
226,02.Feb
227,02.Feb
228,02.Feb
230,01.Jan
231,01.Jan
236,01.Jan
237,01.Jan
238,01.Jan
239,01.Jan
240,01.Jan
242,12.Dec
245,12.Dec
246,12.Dec
248,12.Dec
250,11Nov
251,11Nov
253,11Nov
255,11Nov
257,11Nov
258,10.Oct
259,10.Oct
264,10.Oct
265,10.Oct
267,10.Oct
269,10.Oct
270,10.Oct
273,10.Oct
274,10.Oct
276,09.Sep
278,09.Sep
279,09.Sep
280,09.Sep
281,09.Sep
283,08.Aug
284,08.Aug
286,08.Aug
287,08.Aug
288,08.Aug
292,08.Aug
294,08.Aug
296,08.Aug
297,08.Aug
298,08.Aug
299,08.Aug
300,08.Aug
301,08.Aug
302,08.Aug
305,07.Jul
306,07.Jul
308,07.Jul
309,07.Jul
310,07.Jul
312,07.Jul
315,07.Jul
316,06.Jun
317,06.Jun
319,06.Jun
321,06.Jun
322,06.Jun
323,06.Jun
324,06.Jun
325,06.Jun
326,06.Jun
328,06.Jun
329,05.May
331,05.May
332,11Nov
333,05.May
334,05.May
335,05.May
336,05.May
338,05.May
339,05.May
341,04.Apr
342,04.Apr
347,04.Apr
348,03.Mar
349,03.Mar
351,03.Mar
352,03.Mar
353,03.Mar
355,03.Mar
357,03.Mar
358,02.Feb
359,02.Feb
360,02.Feb
362,02.Feb
364,01.Jan
365,01.Jan
367,12.Dec
368,12.Dec
369,12.Dec
370,12.Dec
371,12.Dec
372,12.Dec
373,12.Dec
374,11Nov
375,11Nov
376,11Nov
377,11Nov
379,11Nov
380,11Nov
382,10.Oct
383,10.Oct
384,10.Oct
386,10.Oct
387,10.Oct
388,10.Oct
389,10.Oct
390,10.Oct
391,10.Oct
392,10.Oct
393,10.Oct
394,09.Sep
395,09.Sep
396,09.Sep
397,09.Sep
399,09.Sep
400,09.Sep
402,09.Sep
403,09.Sep
404,09.Sep
405,09.Sep
407,09.Sep
410,08.Aug
411,08.Aug
412,08.Aug
414,08.Aug
416,08.Aug
417,08.Aug
418,08.Aug
420,08.Aug
421,07.Jul
422,07.Jul
423,07.Jul
425,07.Jul
426,07.Jul
427,07.Jul
428,07.Jul
429,07.Jul
431,07.Jul
432,07.Jul
433,07.Jul
434,07.Jul
435,07.Jul
437,06.Jun
440,06.Jun
441,06.Jun
442,06.Jun
445,06.Jun
446,06.Jun
448,05.May
449,05.May
450,05.May
451,05.May
452,05.May
453,05.May
454,05.May
455,05.May
457,04.Apr
458,04.Apr
459,04.Apr
461,04.Apr
462,04.Apr
463,04.Apr
464,04.Apr
465,04.Apr
466,04.Apr
467,03.Mar
468,03.Mar
470,03.Mar
471,03.Mar
473,03.Mar
474,03.Mar
476,03.Mar
477,02.Feb
480,02.Feb
481,02.Feb
482,02.Feb
485,01.Jan
486,01.Jan
488,01.Jan
490,12.Dec
491,12.Dec
492,12.Dec
493,12.Dec
494,12.Dec
495,12.Dec
497,11Nov
498,11Nov
499,11Nov
500,11Nov
501,11Nov
502,11Nov
503,10.Oct
504,10.Oct
505,10.Oct
506,10.Oct
507,10.Oct
508,10.Oct
510,10.Oct
511,10.Oct
512,10.Oct
513,09.Sep
514,09.Sep
515,09.Sep
516,09.Sep
517,09.Sep
518,09.Sep
520,09.Sep
521,09.Sep
522,09.Sep
523,09.Sep
525,09.Sep
526,08.Aug
527,08.Aug
528,08.Aug
529,08.Aug
531,08.Aug
532,08.Aug
534,07.Jul
535,07.Jul
536,07.Jul
537,07.Jul
538,07.Jul
539,07.Jul
540,07.Jul
541,07.Jul
542,07.Jul
543,07.Jul
545,07.Jul
546,07.Jul
547,07.Jul
548,06.Jun
549,06.Jun
550,06.Jun
551,06.Jun
553,06.Jun
554,06.Jun
555,06.Jun
556,06.Jun
557,06.Jun
558,06.Jun
561,06.Jun
562,06.Jun
563,06.Jun
564,06.Jun
565,06.Jun
566,06.Jun
567,05.May
568,05.May
569,05.May
571,05.May
572,05.May
573,05.May
574,05.May
575,04.Apr
576,04.Apr
577,04.Apr
578,04.Apr
580,03.Mar
581,03.Mar
583,03.Mar
584,03.Mar
585,03.Mar
586,03.Mar
588,03.Mar
589,03.Mar
590,03.Mar
591,03.Mar
596,02.Feb
599,01.Jan
600,01.Jan
601,01.Jan
602,01.Jan
603,01.Jan
604,01.Jan
605,01.Jan
608,12.Dec
609,12.Dec
611,12.Dec
612,12.Dec
614,12.Dec
617,12.Dec
618,11Nov
619,11Nov
622,11Nov
623,11Nov
624,10.Oct
625,10.Oct
627,10.Oct
628,10.Oct
629,10.Oct
632,10.Oct
633,10.Oct
635,10.Oct
636,09.Sep
637,09.Sep
638,09.Sep
639,09.Sep
640,09.Sep
642,09.Sep
643,09.Sep
644,09.Sep
645,09.Sep
646,09.Sep
648,09.Sep
649,09.Sep
650,08.Aug
651,08.Aug
652,08.Aug
654,08.Aug
655,08.Aug
656,08.Aug
657,08.Aug
658,08.Aug
659,08.Aug
660,08.Aug
661,08.Aug
662,08.Aug
663,08.Aug
664,08.Aug
665,08.Aug
666,08.Aug
667,07.Jul
668,07.Jul
670,07.Jul
671,07.Jul
674,07.Jul
675,07.Jul
676,07.Jul
677,07.Jul
678,07.Jul
679,06.Jun
680,06.Jun
681,06.Jun
682,06.Jun
684,06.Jun
685,06.Jun
686,06.Jun
687,06.Jun
689,06.Jun
690,06.Jun
691,06.Jun
692,06.Jun
694,05.May
695,05.May
698,05.May
699,05.May
700,05.May
701,05.May
703,05.May
704,05.May
705,04.Apr
706,04.Apr
707,04.Apr
708,04.Apr
710,04.Apr
713,03.Mar
714,03.Mar
715,03.Mar
716,03.Mar
719,02.Feb
720,02.Feb
721,02.Feb
722,02.Feb
724,02.Feb
726,02.Feb
727,01.Jan
728,01.Jan
729,01.Jan
730,01.Jan
731,01.Jan
734,12.Dec
736,12.Dec
737,12.Dec
739,12.Dec
740,12.Dec
741,11Nov
742,11Nov
743,11Nov
745,11Nov
746,11Nov
749,10.Oct
753,10.Oct
754,10.Oct
755,10.Oct
757,10.Oct
761,09.Sep
762,09.Sep
763,09.Sep
764,09.Sep
765,09.Sep
766,09.Sep
768,09.Sep
769,09.Sep
770,09.Sep
771,08.Aug
772,08.Aug
773,08.Aug
774,08.Aug
776,08.Aug
777,08.Aug
778,08.Aug
779,08.Aug
782,08.Aug
783,07.Jul
784,07.Jul
785,07.Jul
786,07.Jul
787,07.Jul
788,07.Jul
791,07.Jul
792,07.Jul
793,07.Jul
794,07.Jul
795,06.Jun
796,06.Jun
797,06.Jun
798,06.Jun
799,06.Jun
800,06.Jun
802,05.May
803,05.May
804,05.May
806,05.May
807,05.May
808,04.Apr
809,04.Apr
810,04.Apr
811,04.Apr
812,03.Mar
815,02.Feb
816,02.Feb
817,02.Feb
819,02.Feb
821,02.Feb
822,02.Feb
823,02.Feb
824,01.Jan
826,01.Jan
828,01.Jan
829,01.Jan
833,01.Jan
835,12.Dec
836,12.Dec
837,12.Dec
839,12.Dec
840,12.Dec
842,12.Dec
843,12.Dec
845,12.Dec
846,11Nov
847,11Nov
848,11Nov
849,11Nov
850,11Nov
851,11Nov
852,11Nov
853,11Nov
854,10.Oct
856,10.Oct
858,10.Oct
859,10.Oct
860,10.Oct
861,10.Oct
863,10.Oct
867,09.Sep
868,09.Sep
869,09.Sep
873,08.Aug
874,08.Aug
876,08.Aug
878,08.Aug
879,07.Jul
880,07.Jul
881,07.Jul
883,07.Jul
884,07.Jul
885,07.Jul
886,07.Jul
887,07.Jul
890,07.Jul
891,07.Jul
892,07.Jul
893,06.Jun
894,06.Jun
895,06.Jun
899,06.Jun
900,05.May
902,05.May
903,05.May
904,05.May
905,05.May
906,03.Mar
909,04.Apr
910,04.Apr
911,04.Apr
912,04.Apr
913,04.Apr
914,04.Apr
915,04.Apr
917,04.Apr
918,03.Mar
919,03.Mar
920,03.Mar
923,03.Mar
925,03.Mar
926,03.Mar
927,03.Mar
928,03.Mar
930,03.Mar
933,02.Feb
934,02.Feb
936,02.Feb
938,01.Jan
939,01.Jan
940,01.Jan
942,01.Jan
943,01.Jan
944,01.Jan
948,01.Jan
949,01.Jan
950,01.Jan
952,01.Jan
953,01.Jan
957,12.Dec
958,12.Dec
959,12.Dec
962,12.Dec
969,11Nov
970,11Nov
971,10.Oct
972,10.Oct
973,10.Oct
974,10.Oct
975,10.Oct
976,10.Oct
977,09.Sep
978,09.Sep
979,09.Sep
980,09.Sep
981,09.Sep
983,09.Sep
984,09.Sep
985,09.Sep
986,09.Sep
988,08.Aug
989,08.Aug
990,08.Aug
991,08.Aug
992,08.Aug
993,08.Aug
994,08.Aug
995,08.Aug
996,08.Aug
997,08.Aug
998,08.Aug
1000,07.Jul
1003,07.Jul
1005,07.Jul
1006,07.Jul
1007,07.Jul
1008,07.Jul
1009,07.Jul
1010,07.Jul
1012,07.Jul
1013,07.Jul
1014,07.Jul
1015,07.Jul
1017,06.Jun
1018,06.Jun
1019,06.Jun
1021,06.Jun
1022,06.Jun
1024,06.Jun
1025,06.Jun
1026,06.Jun
1027,06.Jun
1029,06.Jun
1030,06.Jun
1031,05.May
1033,05.May
1034,05.May
1035,05.May
1036,05.May
1037,05.May
1038,05.May
1039,05.May
1040,04.Apr
1041,04.Apr
1042,04.Apr
1043,04.Apr
1044,04.Apr
1045,04.Apr
1046,04.Apr
1049,04.Apr
1050,04.Apr
1051,04.Apr
1055,04.Apr
1056,04.Apr
1057,03.Mar
1058,03.Mar
1059,03.Mar
1060,03.Mar
1061,03.Mar
1062,03.Mar
1063,03.Mar
1064,02.Feb
1065,02.Feb
1066,02.Feb
1067,02.Feb
1069,01.Jan
1070,01.Jan
1073,01.Jan
1076,12.Dec
1077,12.Dec
1078,12.Dec
1080,12.Dec
1081,12.Dec
1083,12.Dec
1084,11Nov
1086,11Nov
1087,11Nov
1088,11Nov
1089,11Nov
1091,10.Oct
1092,10.Oct
1093,10.Oct
1094,10.Oct
1095,10.Oct
1098,09.Sep
1099,09.Sep
1104,09.Sep
1106,09.Sep
1108,09.Sep
1109,09.Sep
1110,09.Sep
1111,09.Sep
1112,09.Sep
1113,09.Sep
1114,08.Aug
1115,08.Aug
1116,08.Aug
1117,08.Aug
1120,08.Aug
1121,08.Aug
1122,08.Aug
1123,08.Aug
1124,08.Aug
1125,08.Aug
1126,08.Aug
1127,08.Aug
1128,08.Aug
1129,07.Jul
1130,07.Jul
1133,07.Jul
1134,07.Jul
1135,07.Jul
1136,07.Jul
1137,07.Jul
1138,07.Jul
1139,07.Jul
1140,07.Jul
1141,07.Jul
1145,06.Jun
1147,06.Jun
1151,05.May
1152,05.May
1153,05.May
1154,05.May
1155,05.May
1157,05.May
1158,05.May
1159,05.May
1162,04.Apr
1163,04.Apr
1164,04.Apr
1166,04.Apr
1167,04.Apr
1168,03.Mar
1169,03.Mar
1171,03.Mar
1172,03.Mar
1174,03.Mar
1175,03.Mar
1176,03.Mar
1177,02.Feb
1178,02.Feb
1180,01.Jan
1182,01.Jan
1183,01.Jan
1184,01.Jan
1186,01.Jan
1187,01.Jan
1188,12.Dec
1189,12.Dec
1190,12.Dec
1191,12.Dec
1192,12.Dec
1194,11Nov
1196,10.Oct
1197,10.Oct
1198,10.Oct
1200,10.Oct
1203,09.Sep
1204,09.Sep
1206,09.Sep
1207,09.Sep
1208,09.Sep
1209,09.Sep
1210,09.Sep
1211,09.Sep
1213,09.Sep
1214,08.Aug
1216,08.Aug
1217,08.Aug
1218,08.Aug
1220,08.Aug
1222,08.Aug
1226,07.Jul
1228,07.Jul
1229,07.Jul
1230,07.Jul
1233,07.Jul
1234,07.Jul
1235,07.Jul
1237,07.Jul
1238,07.Jul
1239,07.Jul
1240,07.Jul
1243,06.Jun
1245,06.Jun
1246,06.Jun
1247,06.Jun
1248,06.Jun
1249,06.Jun
1250,06.Jun
1251,06.Jun
1252,05.May
1254,05.May
1255,05.May
1256,05.May
1257,05.May
1259,05.May
1260,05.May
1262,04.Apr
1263,04.Apr
1264,04.Apr
1265,04.Apr
1266,04.Apr
1267,04.Apr
1268,04.Apr
1270,03.Mar
1271,03.Mar
1272,03.Mar
1273,03.Mar
1274,02.Feb
1275,02.Feb
1276,02.Feb
1279,02.Feb
1280,02.Feb
1281,02.Feb
1283,01.Jan
1286,01.Jan
1288,01.Jan
1289,01.Jan
1290,01.Jan
1291,12.Dec
1292,12.Dec
1294,12.Dec
1297,11Nov
1299,11Nov
1300,11Nov
1302,11Nov
1303,11Nov
1305,11Nov
1306,11Nov
1307,11Nov
1308,11Nov
1309,10.Oct
1310,10.Oct
1311,10.Oct
1312,10.Oct
1313,10.Oct
1314,10.Oct
1315,10.Oct
1316,10.Oct
1317,10.Oct
1318,10.Oct
1319,10.Oct
1320,09.Sep
1321,09.Sep
1322,09.Sep
1324,09.Sep
1325,09.Sep
1326,09.Sep
1327,09.Sep
1328,09.Sep
1329,09.Sep
1330,09.Sep
1331,08.Aug
1332,08.Aug
1333,08.Aug
1334,08.Aug
1335,08.Aug
1337,08.Aug
1338,08.Aug
1340,07.Jul
1341,07.Jul
1342,07.Jul
1344,07.Jul
1346,07.Jul
1347,07.Jul
1348,07.Jul
1349,06.Jun
1350,06.Jun
1351,06.Jun
1353,06.Jun
1354,06.Jun
1355,06.Jun
1356,06.Jun
1357,06.Jun
1358,06.Jun
1359,06.Jun
1360,05.May
1362,05.May
1367,05.May
1368,04.Apr
1370,04.Apr
1371,04.Apr
1372,04.Apr
1373,04.Apr
1374,04.Apr
1377,03.Mar
1380,03.Mar
1381,03.Mar
1382,03.Mar
1385,02.Feb
1389,02.Feb
1390,01.Jan
1393,01.Jan
1394,12.Dec
1395,12.Dec
1396,12.Dec
1397,11Nov
1398,11Nov
1399,11Nov
1400,11Nov
1401,11Nov
1403,10.Oct
1405,10.Oct
1406,10.Oct
1408,10.Oct
1409,10.Oct
1410,10.Oct
1411,10.Oct
1412,10.Oct
1414,09.Sep
1417,09.Sep
1418,08.Aug
1419,08.Aug
1421,08.Aug
1422,08.Aug
1423,08.Aug
1425,07.Jul
1427,07.Jul
1428,07.Jul
1429,07.Jul
1430,07.Jul
1432,07.Jul
1433,07.Jul
1435,07.Jul
1436,06.Jun
1439,06.Jun
1440,06.Jun
1441,06.Jun
1442,05.May
1443,05.May
1444,05.May
1445,05.May
1446,05.May
1447,05.May
1448,05.May
1449,05.May
1450,05.May
1451,05.May
1456,04.Apr
1457,04.Apr
1458,04.Apr
1459,03.Mar
1460,03.Mar
1461,03.Mar
1463,03.Mar
1464,03.Mar
1467,03.Mar
1468,03.Mar
1469,02.Feb
1470,02.Feb
1472,02.Feb
1474,02.Feb
1475,01.Jan
1476,01.Jan
1479,01.Jan
1482,01.Jan
1487,12.Dec
1488,12.Dec
1489,12.Dec
1490,12.Dec
1493,11Nov
1494,11Nov
1495,11Nov
1496,11Nov
1501,10.Oct
1502,10.Oct
1503,10.Oct
1504,10.Oct
1505,10.Oct
1506,10.Oct
1509,10.Oct
1510,10.Oct
1511,10.Oct
1512,10.Oct
1513,09.Sep
1514,09.Sep
1515,09.Sep
1516,09.Sep
1517,09.Sep
1518,09.Sep
1521,09.Sep
1522,09.Sep
1523,09.Sep
1526,08.Aug
1527,08.Aug
1528,08.Aug
1529,07.Jul
1530,07.Jul
1531,07.Jul
1532,07.Jul
1533,07.Jul
1534,07.Jul
1535,07.Jul
1539,06.Jun
1540,06.Jun
1542,06.Jun
1543,06.Jun
1544,06.Jun
1545,06.Jun
1546,06.Jun
1548,05.May
1549,05.May
1550,05.May
1551,05.May
1552,05.May
1555,04.Apr
1556,04.Apr
1557,04.Apr
1558,04.Apr
1559,04.Apr
1560,04.Apr
1561,04.Apr
1562,04.Apr
1563,04.Apr
1564,04.Apr
1565,04.Apr
1566,04.Apr
1568,04.Apr
1570,02.Feb
1571,02.Feb
1572,02.Feb
1573,02.Feb
1574,02.Feb
1575,01.Jan
1578,12.Dec
1579,12.Dec
1580,12.Dec
1581,12.Dec
1582,12.Dec
1583,12.Dec
1585,11Nov
1586,11Nov
1587,11Nov
1588,11Nov
1589,11Nov
1591,10.Oct
1592,10.Oct
1593,10.Oct
1594,10.Oct
1595,10.Oct
1596,10.Oct
1597,09.Sep
1598,09.Sep
1599,09.Sep
1602,09.Sep
1603,09.Sep
1604,09.Sep
1606,09.Sep
1607,09.Sep
1608,09.Sep
1609,08.Aug
1610,08.Aug
1611,08.Aug
1612,08.Aug
1613,08.Aug
1614,08.Aug
1615,08.Aug
1616,07.Jul
1617,07.Jul
1618,07.Jul
1619,07.Jul
1620,07.Jul
1621,07.Jul
1622,06.Jun
1623,06.Jun
1628,06.Jun
1629,06.Jun
1630,06.Jun
1631,06.Jun
1632,05.May
1633,05.May
1634,05.May
1635,05.May
1637,05.May
1638,05.May
1639,05.May
1640,05.May
1641,04.Apr
1642,04.Apr
1643,04.Apr
1644,04.Apr
1645,04.Apr
1646,04.Apr
1647,04.Apr
1648,04.Apr
1649,03.Mar
1650,03.Mar
1651,03.Mar
1652,03.Mar
1653,03.Mar
1654,03.Mar
1655,03.Mar
1658,02.Feb
1659,02.Feb
1660,01.Jan
1661,01.Jan
1662,01.Jan
1664,01.Jan
1665,01.Jan
1666,12.Dec
1667,11Nov
1671,10.Oct
1672,09.Sep
1673,09.Sep
1674,09.Sep
1675,09.Sep
1676,09.Sep
1677,09.Sep
1678,09.Sep
1680,09.Sep
1681,09.Sep
1683,09.Sep
1684,09.Sep
1685,09.Sep
1686,09.Sep
1687,08.Aug
1688,08.Aug
1689,08.Aug
1690,08.Aug
1691,08.Aug
1692,08.Aug
1693,08.Aug
1694,08.Aug
1695,08.Aug
1696,08.Aug
1697,08.Aug
1698,08.Aug
1699,08.Aug
1700,08.Aug
1701,08.Aug
1703,08.Aug
1709,07.Jul
1710,07.Jul
1711,07.Jul
1712,07.Jul
1715,06.Jun
1716,06.Jun
1717,06.Jun
1718,06.Jun
1719,05.May
1720,05.May
1722,05.May
1724,05.May
1726,05.May
1728,04.Apr
1729,04.Apr
1730,04.Apr
1731,04.Apr
1732,04.Apr
1733,04.Apr
1734,04.Apr
1735,04.Apr
1736,04.Apr
1737,04.Apr
1739,04.Apr
1740,04.Apr
1742,04.Apr
1744,04.Apr
1747,03.Mar
1748,03.Mar
1752,02.Feb
1753,01.Jan
1754,01.Jan
1758,12.Dec
1759,12.Dec
1761,12.Dec
1762,12.Dec
1764,11Nov
1765,11Nov
1766,11Nov
1767,11Nov
1768,11Nov
1769,11Nov
1770,11Nov
1771,10.Oct
1772,10.Oct
1773,10.Oct
1774,10.Oct
1775,10.Oct
1776,10.Oct
1777,10.Oct
1778,10.Oct
1780,09.Sep
1781,09.Sep
1782,09.Sep
1783,09.Sep
1785,09.Sep
1786,09.Sep
1787,09.Sep
1788,09.Sep
1789,09.Sep
1790,09.Sep
1791,09.Sep
1792,09.Sep
1794,08.Aug
1795,08.Aug
1798,08.Aug
1799,08.Aug
1800,08.Aug
1804,07.Jul
1805,07.Jul
1806,07.Jul
1807,07.Jul
1808,07.Jul
1809,07.Jul
1811,07.Jul
1812,07.Jul
1813,07.Jul
1814,07.Jul
1815,07.Jul
1816,07.Jul
1817,07.Jul
1818,07.Jul
1819,07.Jul
1823,06.Jun
1825,06.Jun
1826,06.Jun
1827,06.Jun
1828,06.Jun
1832,05.May
1834,04.Apr
1837,03.Mar
1838,03.Mar
1839,03.Mar
1840,03.Mar
1847,02.Feb
1850,02.Feb
1851,02.Feb
1853,01.Jan
